track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,year
5NnYhHDo5BxDkAXEerswYD,Creed,Full Circle,A Thousand Faces,51,294720,False,0.249,0.914,2,-3.434,1,0.0599,0.0113,9.55e-06,0.318,0.209,150.052,4,grunge,2009
1RG8MABX0VciDk6WYb8pBv,Nickelback,Dark Horse,This Afternoon,60,273493,False,0.507,0.875,7,-7.697,1,0.0389,0.00257,0.0,0.346,0.647,160.079,4,grunge,2008
0uLhNT7UIH3nZCCDZd3OBl,Incubus,Light Grenades,Anna Molly,61,225880,False,0.451,0.973,8,-2.611,1,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,4,grunge,2006
5MapUlM1un2Kh4aZ3IyWcL,Halestorm,Into the Wild Life (Deluxe),I Am the Fire,55,217173,False,0.384,0.955,9,-2.884,0,0.266,0.0535,0.000997,0.0958,0.199,171.888,4,grunge,2015
3xAka0D8585mDoShALnsd7,Pearl Jam,Ten,Release,55,546018,False,0.241,0.34,7,-11.919,1,0.0446,0.446,0.0641,0.0994,0.064,80.979,4,grunge,1991
0bKZa2zldftYPRrSRscmG2,Godsmack,Faceless,Straight Out Of Line,52,259133,False,0.245,0.96,7,-4.719,1,0.175,0.000184,0.00268,0.0718,0.372,184.042,1,grunge,2003
10pGH8aoEeHJNY7pjiFwGu,Jane's Addiction,Jane's Addiction (Live),My Time,29,212024,False,0.572,0.668,7,-11.602,1,0.0424,0.384,0.0,0.878,0.671,117.589,4,grunge,1987
54UFDHWI2q7WHfrGbSNWph,Nirvana,In Utero - 20th Anniversary Remaster,Scentless Apprentice,53,228053,False,0.31,0.83,1,-8.527,1,0.0482,1.53e-06,0.146,0.137,0.617,170.568,4,grunge,1993
0dIipTYASaFwX1QxVrVFV7,Pearl Jam,Yield,Do the Evolution,61,231253,False,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,4,grunge,1998
5XfQTbialQHn9PhDb0p85H,Buckcherry,15,Crazy Bitch,68,204960,True,0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,4,grunge,2006
78YJJJH55MSyk7547100sW,Soundgarden,Superunknown (Deluxe Edition),The Day I Tried To Live,59,320106,False,0.472,0.752,0,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248,4,grunge,1994
7c1Dar0pIAW7w5TzaGjt9t,Jane's Addiction,Nothing's Shocking,Jane Says,66,287000,False,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,4,grunge,1988
6WdoToI0z5f4A4kbZ3SXoa,Fuel,Sunburn,Shimmer,56,214066,False,0.48,0.792,7,-6.443,1,0.0411,0.00238,0.0,0.169,0.465,114.605,4,grunge,1998
1VMSib83ZkffP22T64hxot,Pop Evil,Pop Evil,Waking Lions,58,231963,False,0.507,0.973,6,-2.905,1,0.176,2.1e-05,0.0329,0.346,0.706,143.075,4,grunge,2018
05tn6MGYoFRaXPYQpZmPcc,Red,Until We Have Faces,Faceless,52,203520,False,0.293,0.904,11,-4.155,0,0.0736,1.92e-05,0.0,0.103,0.294,172.168,4,grunge,2011
2fnMKNqdGCf78E12681NRG,Dishwalla,Opaline,Angels Or Devils,54,243800,False,0.537,0.67,11,-7.043,1,0.0284,0.0584,0.0,0.153,0.437,78.648,4,grunge,2002
2cCWbBmadLbKvr9xddC79R,Nickelback,Silver Side Up,Too Bad,60,232240,False,0.598,0.808,10,-5.209,1,0.0388,0.00304,0.0,0.147,0.288,128.025,4,grunge,2001
33AxY0QUitvte6JV6B6uLE,Audioslave,Audioslave,Gasoline,59,279333,False,0.379,0.716,4,-4.312,1,0.0326,0.000272,0.00123,0.0786,0.239,92.721,4,grunge,2002
4L2S9GbwEgwfSbHjTCvNQX,Temple Of The Dog,Temple Of The Dog,Say Hello 2 Heaven,59,384466,False,0.306,0.647,0,-9.969,1,0.0316,0.0768,0.0,0.366,0.321,148.087,3,grunge,1990
4KoNBTm9a55KgLMtEaf3n6,Tonic,Lemon Parade,If You Could Only See,67,261519,False,0.433,0.946,10,-5.138,0,0.0398,0.00264,0.0,0.198,0.578,95.169,4,grunge,1996
1TDk2Jmi4dVZhm2dum3Jim,Audioslave,Audioslave,Cochise,66,222026,False,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,4,grunge,2002
22Ntyke0ZDZy2Uuf8BEDkU,Alice In Chains,Dirt (2022 Remaster),Dam That River (2022 Remaster),59,189360,False,0.427,0.913,6,-5.545,0,0.0804,0.00636,0.0,0.471,0.471,124.419,4,grunge,1992
5EUsI3LIV042IV5ydksV9y,Mad Season,Above (Deluxe Edition),River of Deceit,57,302906,False,0.455,0.29,0,-11.473,1,0.0288,0.0614,0.00225,0.101,0.169,88.523,4,grunge,1995
5TLA7O0ogTqwZHbS3ERabw,Soundgarden,Down On The Upside,Blow Up The Outside World,58,345666,False,0.33,0.529,9,-10.043,1,0.0358,0.000807,0.214,0.126,0.148,140.156,4,grunge,1996
3z5ggGtcs4t8pizW521gW9,L7,Bricks Are Heavy,Pretend We're Dead,60,235093,False,0.569,0.789,4,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,4,grunge,1992
1iArQTuOzxvrtniGmkyy92,Soundgarden,Down On The Upside,Burden In My Hand,62,290106,False,0.319,0.803,10,-8.928,1,0.0394,0.00534,0.0126,0.177,0.589,183.031,4,grunge,1996
2tVCFmn2zKg2wGXS1TCIIA,Daughtry,Daughtry,Feels Like Tonight,49,238733,False,0.483,0.903,6,-3.151,1,0.0451,0.000849,0.0,0.118,0.318,130.986,4,grunge,2006
5UNoPMX7K2W769iQ4PDfOt,Days Of The New,Days Of The New,Shelf In The Room,58,283973,False,0.621,0.619,6,-9.047,1,0.0264,0.0349,6.88e-05,0.168,0.325,128.967,4,grunge,1997
7frIRhmEchPNoXn3FOVEQ9,Jet Black Stare,In This Life,I'm Breathing,57,232386,False,0.391,0.871,1,-3.196,0,0.0397,8.25e-05,0.0,0.137,0.552,172.184,4,grunge,2008
5XpUPdTWLLQiNkPbuku2Nj,My Darkest Days,My Darkest Days,Set It On Fire,53,207426,False,0.496,0.949,0,-3.637,1,0.0537,0.00156,0.0,0.0977,0.911,182.048,4,grunge,2010
3zFG5dyH5rJfkZ25fgR173,Audioslave,Revelations,Sound Of A Gun,55,260279,False,0.514,0.867,9,-4.717,1,0.0332,0.00904,0.0508,0.232,0.596,96.135,4,grunge,2006
0LnkNEgEXv83bVVvgnB9Et,Nirvana,Nirvana,Come As You Are,49,219040,False,0.49,0.835,4,-6.323,0,0.0332,8.38e-05,0.00373,0.0908,0.519,119.92,4,grunge,2002
3QAE7ypzhNZzQxOjKCGHD9,Alice In Chains,Unplugged,"Nutshell - Live at the Majestic Theatre, Brooklyn, NY - April 1996",55,297106,False,0.36,0.548,3,-12.938,0,0.0468,0.328,0.217,0.971,0.244,121.801,3,grunge,1996
6VGKfZmYkkMsd2pij0jNiF,Breaking Benjamin,We Are Not Alone,Sooner Or Later,54,218800,False,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.416,92.827,4,grunge,2004
2eG7o3BfbzohiETArwsX1K,Days Of The New,Days Of The New,"Touch, Peel And Stand",64,297146,False,0.58,0.627,11,-8.017,1,0.0316,0.05,1.68e-06,0.297,0.825,82.151,4,grunge,1997
2XvrMHbSO077Ajg7QTTNdY,Foo Fighters,"Echoes, Silence, Patience & Grace",Let It Die,58,244960,False,0.596,0.557,0,-6.401,1,0.0299,0.027,1.64e-05,0.0914,0.314,124.023,4,grunge,2007
4rtZtLpriBscg7zta3TZxp,Nirvana,In Utero - 20th Anniversary Remaster,Milk It,52,234746,False,0.468,0.524,1,-12.38,0,0.0474,0.00064,0.0221,0.131,0.537,136.293,4,grunge,1993
50iBJRkGjjht3RiwD0VqLA,Failure,Fantastic Planet,Another Space Song,54,310333,False,0.511,0.701,1,-7.861,1,0.0252,0.000253,0.563,0.0631,0.189,84.318,4,grunge,1996
4fjsOdrWMaKf70x21h5XbX,Stone Temple Pilots,Purple (2019 Remaster),Vasoline - 2019 Remaster,63,176546,False,0.295,0.977,10,-7.086,1,0.088,0.00147,0.000187,0.0887,0.353,168.672,4,grunge,1994
3vL9lPWBuv0ZR3c5YmdhDl,Pearl Jam,Yield,Given to Fly,60,238866,False,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,4,grunge,1998
1NoE1pEKbjVDmwLvrMsoop,The Exies,Head For The Door,Ugly,57,198360,False,0.214,0.941,5,-2.983,0,0.0984,0.000441,0.0,0.0977,0.17,169.548,4,grunge,2004
3NfLSMOVWDKfYDE0WAm7uf,Blind Melon,Soup,Toes Across The Floor,56,187133,False,0.452,0.67,9,-8.392,0,0.0352,0.243,5.08e-05,0.108,0.539,113.071,4,grunge,1995
325aNb4eh8HesYlrJmLSMX,Puddle Of Mudd,Come Clean,Control - Acoustic Version,51,247920,True,0.514,0.784,6,-6.217,1,0.0413,0.413,0.0,0.164,0.567,150.326,4,grunge,2001
5xhQOnyRJfRywbEwpkgoTy,Mad Season,Above (Deluxe Edition),Wake Up,53,456026,False,0.339,0.276,7,-10.746,1,0.0285,0.141,0.00906,0.1,0.308,83.181,4,grunge,1995
1MvJno497VkQR3RsiJcRVm,Incubus,Morning View,Are You In?,60,264200,False,0.526,0.587,2,-8.733,1,0.039,0.24,0.243,0.886,0.364,93.986,4,grunge,2001
5MRRZxscYnbYKHvOQdxtdw,Temple Of The Dog,Temple Of The Dog,Call Me A Dog,55,304506,False,0.294,0.591,7,-9.712,1,0.038,0.153,0.0,0.126,0.327,146.259,3,grunge,1990
24tO365YW6lcZr1hN4Ukzj,Silverchair,Frogstomp (Deluxe Edition) [Remastered],Tomorrow,65,266280,False,0.292,0.714,2,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,3,grunge,1995
7yaCciuyB1IhgMvLBE8Wa4,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,All Apologies,51,230960,False,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0853,0.359,113.176,4,grunge,1993
3KcJEOyaLDLAERlOCBhmPA,Pearl Jam,Ten,Garden,55,298933,False,0.191,0.707,7,-6.846,1,0.0345,0.0478,6.1e-05,0.295,0.179,82.7,4,grunge,1991
1qEyqHR1xsj2MC4Qy0dsaI,The Wallflowers,Bringing Down The Horse,6th Avenue Heartache,59,337400,False,0.454,0.853,5,-6.494,1,0.0367,0.046,0.000198,0.334,0.531,150.081,4,grunge,1996
2ZceU5sfgcH5h7bIsFuuXT,Black Stone Cherry,Folklore and Superstition,Things My Father Said,44,233346,False,0.482,0.627,2,-5.779,1,0.03,0.054,2.99e-06,0.111,0.17,95.903,4,grunge,2008
3LpnzPxkMI6XS4JCbhNeek,Live,Throwing Copper,I Alone,65,231133,False,0.396,0.817,6,-7.282,1,0.045,0.00228,0.00417,0.372,0.0992,90.264,4,grunge,1994
5TKuf1mxDlHdXcvdIDViUR,Gin Blossoms,Til I Hear It From You,Til I Hear It From You,60,232466,False,0.578,0.764,9,-7.997,1,0.0294,0.08,0.0,0.291,0.722,124.417,4,grunge,1996
5JjHr4GeuAERaa1qgsbv6A,Nickelback,No Fixed Address,Edge Of A Revolution,57,243053,True,0.524,0.97,2,-3.324,1,0.0454,0.00011,0.0,0.113,0.66,161.961,4,grunge,2014
0bORa4VpL8NzyMXEI6UFGK,Foo Fighters,"Echoes, Silence, Patience & Grace",Long Road To Ruin,60,224880,False,0.401,0.888,0,-3.793,1,0.0401,0.000367,0.0,0.12,0.365,146.781,4,grunge,2007
0NNep3grWO95CVGp04gMM4,Joe Satriani,Surfing With The Alien,"Always with Me, Always with You",52,202533,False,0.575,0.295,11,-12.584,1,0.0326,0.484,0.703,0.0639,0.394,144.366,3,guitar,1987
1BpMzIbVYhLfXTQe7ob2sY,Steve Vai,Alien Love Secrets,Tender Surrender,52,301066,False,0.559,0.567,4,-7.155,0,0.036,0.174,0.103,0.122,0.227,130.036,4,guitar,1995
5m5I3KcV83zf2p2qbsnr3y,Steve Vai,Passion And Warfare,For the Love of God,54,363333,False,0.152,0.842,9,-5.783,0,0.0418,0.00347,0.912,0.115,0.283,95.49,4,guitar,1990
2FmYKtcSZbKUIDbIu6UalF,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Grítenme Piedras del Campo,41,173400,False,0.379,0.194,0,-14.048,1,0.0722,0.607,0.0,0.362,0.738,177.168,3,guitar,1954
6AL5LBZf5MA7cjZvm40fpg,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Anillo de Compromiso,42,194200,False,0.569,0.0507,0,-17.021,1,0.054,0.889,0.0,0.0679,0.298,117.579,3,guitar,1954
3agHxWiFTSPZzTgW4mgGwL,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Nuestro Gran Amor,37,171506,False,0.444,0.0811,10,-17.278,1,0.0355,0.927,0.0,0.148,0.247,96.216,3,guitar,1954
0wqeaDeaKq14IuQESPqBEJ,Kuana Torres Kahele;Napua Greig;James Ford Murphy,"Lava (From ""Lava"")",Lava,60,346493,False,0.478,0.212,0,-13.124,1,0.0516,0.938,0.0,0.587,0.431,74.643,4,guitar,2015
2ekfM9Dcslm7l9Lh7HGT0i,Joe Satriani,Surfing With The Alien,Surfing with the Alien,55,266386,False,0.392,0.936,5,-6.532,1,0.0849,0.000221,0.839,0.407,0.564,167.333,4,guitar,1987
2NrqjA3YUfNuZcmQzE2EJe,Joe Satriani,Flying In A Blue Dream,Flying in a Blue Dream,48,323066,False,0.499,0.775,0,-5.4,1,0.0323,0.0502,0.806,0.15,0.0825,126.923,4,guitar,1989
5FBf12F4ry9TXoZAvISu6F,Wes Montgomery,A Day In The Life,A Day In The Life,55,349906,False,0.483,0.364,9,-10.78,0,0.0265,0.564,0.299,0.0542,0.349,98.445,4,guitar,1967
1nHN3m6EzCzKAmDgwoLBMD,George Benson,In Your Eyes,In Your Eyes,57,200640,False,0.547,0.243,9,-16.039,1,0.0321,0.703,0.0,0.163,0.292,134.077,4,guitar,1983
2W5EvgsEBmBWqZz4GumrXA,Steve Vai,Alien Love Secrets,Bad Horsie,45,350840,False,0.543,0.771,5,-8.855,1,0.0457,0.000276,0.776,0.804,0.638,127.038,4,guitar,1995
51UnMlUVgFzu2Yl4aRAGCf,The Brothers Cazimero,The Best of the Brothers Cazimero Volume 1,Ka'ena,27,230600,False,0.231,0.202,2,-16.949,1,0.0354,0.738,0.000114,0.127,0.41,81.541,4,guitar,1987
7dxZacYc50KtL4REJI3bxH,Yngwie Malmsteen,The Yngwie Malmsteen Collection,Black Star,47,291133,False,0.316,0.732,11,-14.023,1,0.0477,0.00271,0.166,0.0749,0.471,146.072,4,guitar,1992
1yegDiVa8d94H07ga1SLOt,Wes Montgomery,Boss Guitar,Days Of Wine And Roses,52,226200,False,0.47,0.0296,7,-25.411,0,0.0352,0.991,0.948,0.0976,0.184,89.408,4,guitar,1963
4eTOyWkfoZP2vHT6jCfOcS,Joe Satriani,The Extremist,Cryin',43,342733,False,0.357,0.447,4,-8.601,1,0.027,0.0546,0.0516,0.103,0.151,150.943,4,guitar,1992
18A1V1vsy5YgHFqb4galTw,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),Chitlins Con Carne,53,330440,False,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,4,guitar,1963
17fzU7mIuNfCNUGudh36m5,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Te Amaré Vida Mía,26,174133,False,0.478,0.22,0,-17.233,1,0.0347,0.806,0.0,0.199,0.424,85.696,4,guitar,1954
1m3BAsNsQAaSNMD2M6vlKY,George Benson,Breezin',Breezin',60,341733,False,0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,4,guitar,1976
3zvBkrRyrDFmcJAfmZLEOT,Joe Satriani,The Extremist,Summer Song,49,297800,False,0.384,0.917,2,-5.764,1,0.035,1.1e-05,0.927,0.101,0.48,162.128,4,guitar,1992
1nTIlEfFDYpeRTkvhdF6I3,Joe Satriani,Is There Love In Space?,If I Could Fly,45,391080,False,0.55,0.953,2,-3.65,1,0.0343,5.4e-05,0.927,0.118,0.364,129.987,4,guitar,2004
3ExNcJ7LkInTekJg13FQSq,Joe Satriani,Surfing With The Alien,Satch Boogie,49,192600,False,0.46,0.951,2,-6.869,1,0.108,0.00285,0.833,0.0523,0.336,108.005,4,guitar,1987
2kF9Ijd7I2Kk2P4bYqUmzG,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),Midnight Blue - Remastered,55,242346,False,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,4,guitar,1963
0NDjQezJaEC1KX9TfwEfzf,Django Reinhardt;Stéphane Grappelli;Quintette du Hot Club de France,Djangologie Vol6 / 1937,Minor Swing,53,196626,False,0.58,0.47,9,-8.787,0,0.168,0.933,0.743,0.098,0.738,202.376,4,guitar,1970
2M3laSC4qeLl9tWxDEzF4T,Wes Montgomery,Incredible Jazz Guitar,Polka Dots And Moonbeams,51,282200,False,0.53,0.114,7,-18.069,1,0.0475,0.991,0.902,0.137,0.369,92.249,4,guitar,2000
6VTlrr7j23GkOCTjAwIUOL,Cuco Sánchez,Serie De Coleccion 15 Autenticos,La Que Sea,23,181200,False,0.547,0.106,7,-18.331,1,0.0498,0.918,0.0,0.113,0.415,141.57,5,guitar,1954
1VPaIQKoYh4FzTn8DhGa5P,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Canción Mixteca - Qué Lejos Estoy,23,186626,False,0.456,0.124,9,-17.432,1,0.065,0.93,2.05e-06,0.11,0.192,133.647,4,guitar,1954
4j9KDCxtCSmTLTjq6INIrC,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Hace un Año,23,205040,False,0.508,0.118,5,-16.519,1,0.0553,0.758,2.49e-06,0.0945,0.268,143.302,3,guitar,1954
2QWMlZTBznsuJKMUIKoz95,Luiz Bonfá,Solo in Rio 1959,Pernambuco,49,101360,False,0.713,0.0832,4,-23.894,0,0.0598,0.926,0.885,0.108,0.884,112.688,4,guitar,2005
0og2U8tsBAR7NJysRR6uBU,Al Di Meola;John McLaughlin;Paco de Lucía,Friday Night in San Francisco,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December 5, 1980",49,691306,False,0.415,0.576,4,-11.628,0,0.0331,0.834,0.808,0.698,0.556,100.54,4,guitar,1981
4LLjDHDwBqsDVZxniYiJYe,Yngwie Malmsteen,The Yngwie Malmsteen Collection,Far Beyond The Sun,45,350026,False,0.152,0.762,5,-13.985,0,0.0956,0.0061,0.823,0.244,0.481,84.048,4,guitar,1992
1zA4fFerBRVJz22AOLXwPq,Charlie Byrd,Brazilian Byrd,Jazz 'N' Samba (So Danco Samba),22,142960,False,0.725,0.502,4,-12.541,0,0.0338,0.703,0.774,0.0836,0.868,103.162,4,guitar,1965
4YAMLtnuhZPrIOfvP3rhEr,Jerry Byrd,Steel Guitar Hawaiian Style,Serenade To Nalani,22,173160,False,0.563,0.0299,10,-20.522,1,0.0418,0.958,0.857,0.141,0.271,76.003,4,guitar,1976
7aQlpXxX6QCCUqXpRbgPXd,João Gilberto;Stan Getz,Getz/Gilberto #2,O Pato (The Duck) - Live At Carnegie Hall/1964,23,136880,False,0.621,0.18,2,-23.524,1,0.0619,0.875,0.827,0.698,0.884,169.916,4,guitar,1964
0bz67HYKfiuUj1xhsK5ofT,Joe Satriani,Super Colossal,Crowd Chant,47,194973,False,0.571,0.946,1,-6.83,0,0.0725,0.000203,0.508,0.0818,0.291,119.853,4,guitar,2006
52yEkn1b6BiOZad3x7x6PP,Django Reinhardt,Djangologie Vol9 / 1939 - 1940,I'll See You in My Dreams,50,153333,False,0.765,0.522,5,-12.037,1,0.0339,0.931,0.913,0.102,0.84,112.747,4,guitar,1970
1vFZxlwFxPyZPIX62zKAgJ,Django Reinhardt,Monsieur Guitare,Rose Room,22,164603,False,0.804,0.493,7,-10.321,1,0.0438,0.786,0.738,0.0809,0.888,94.804,4,guitar,1935
1WC8XL2CCH0JLD0ZyvWShA,Jesse Cook,Vertigo,Canción Triste,44,301826,False,0.655,0.165,1,-16.415,0,0.034,0.954,0.926,0.0941,0.494,138.02,4,guitar,1998
6N6PovdkbnsrQp8JYnltfR,Narciso Yepes,Rendezvous With Narciso Yepes,Jeux interdits (Romance),20,143853,False,0.677,0.0907,9,-26.534,0,0.051,0.976,0.892,0.0995,0.191,108.006,3,guitar,1971
3SgshUlk02dwRHeLm0ztOi,Yngwie Malmsteen,Odyssey,Rising Force,50,264066,False,0.321,0.958,8,-10.495,1,0.0872,0.103,7.43e-05,0.0994,0.106,117.875,4,guitar,1988
56nLHj9HJr3xpbLarnr0l4,S3RL,Mtc - Single,Mtc,58,260530,False,0.485,0.979,2,-0.943,1,0.116,0.00792,0.00171,0.387,0.432,175.074,4,happy,2012
4Fqm5rqB0WMx0hPOwgRjFr,2 Brothers On The 4th Floor,Dreams,Dreams (Will Come Alive),65,264000,False,0.702,0.953,7,-6.347,0,0.0473,0.0113,0.00193,0.266,0.507,134.027,4,happy,1994
5xnLp83K91G0Qi9zPtOSnG,S3RL,Pika Girl - Single,Pika Girl,53,225542,False,0.592,0.991,1,-1.827,1,0.144,0.0123,3.8e-06,0.361,0.523,175.047,4,happy,2011
3G1SVODcssMmS5YM5G3tun,S3RL,Old Skool Masters - S3RL,Pretty Rave Girl,56,363428,False,0.429,0.988,4,-5.241,0,0.14,0.00747,0.0486,0.169,0.312,175.019,4,happy,2007
7cR6SJQLubZTtIrAgteiec,Scooter,24 Carat Gold,The Logical Song,59,234933,False,0.523,0.888,6,-8.715,0,0.0359,0.00112,0.0692,0.46,0.534,144.021,4,happy,2002
31JhTEAWmmhZIZTm40pQZr,Scooter,No Time To Chill,How Much Is The Fish?,60,227000,False,0.53,0.994,2,-9.629,0,0.0615,0.000592,0.00708,0.364,0.681,139.992,4,happy,1998
4cqiLvFRDuV8ClE61eMmZx,2 Brothers On The 4th Floor,Dreams,Never Alone,57,351026,False,0.705,0.866,8,-5.036,0,0.0563,0.171,0.000162,0.645,0.816,127.986,4,happy,1994
4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79,336000,False,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,hard-rock,1991
5MxNLUsfh7uzROypsoO5qe,Aerosmith,Aerosmith,Dream On,82,266960,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,hard-rock,1973
57bgtoPSgt236HzfBOd8kj,AC/DC,The Razors Edge,Thunderstruck,84,292880,False,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,hard-rock,1990
78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,78,146250,False,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,hard-rock,1970
3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,Use Your Illusion I,November Rain,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock,1991
5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Stairway to Heaven - Remaster,79,482830,False,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,hard-rock,1971
2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,Highway to Hell,85,208400,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,hard-rock,1979
08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,Back In Black,85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,hard-rock,1980
3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,hard-rock,1986
4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,hard-rock,1981
2N2yrmodOnVF10mKvItC9P,Guns N' Roses,Use Your Illusion I,Don't Cry (Original),78,283733,False,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4,hard-rock,1991
7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,79,356066,True,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,4,hard-rock,1987
0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,Led Zeppelin II (1994 Remaster),Whole Lotta Love - 1990 Remaster,77,333893,False,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4,hard-rock,1969
7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,High Voltage,T.N.T.,78,214666,False,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,hard-rock,1976
2SiXAy7TuUkycRVbbWDEpo,AC/DC,Back In Black,You Shook Me All Night Long,81,210173,False,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,hard-rock,1980
6lEuFGrUqR9Yc6hSsHPnYP,Aerosmith,I Don't Want To Miss A Thing EP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",76,299760,False,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.16,4,hard-rock,1998
1OEoNpiyqBghuEUaT6Je6U,Guns N' Roses,Appetite For Destruction (Super Deluxe Edition),Patience,72,354880,True,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,4,hard-rock,1987
6zeE5tKyr8Nu882DQhhSQI,Kansas,Point Of Know Return (Expanded Edition),Dust in the Wind,78,206266,False,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4,hard-rock,1977
1JLn8RhQzHz3qDqsChcmBl,Foreigner,Agent Provocateur,I Want to Know What Love Is - 1999 Remaster,79,304786,False,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,4,hard-rock,1984
3qT4bUD1MaWpGrTwcvguhb,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Black Dog - Remaster,74,295386,False,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4,hard-rock,1971
6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin,Physical Graffiti (Deluxe Edition),Kashmir - Remaster,71,517125,False,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,3,hard-rock,1975
7ACxUo21jtTHzy7ZEV56vU,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),Crazy Train,78,293183,False,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,hard-rock,2020
0C80GCp0mMuBzLf3EAXqxv,AC/DC,Back In Black,Shoot to Thrill,73,317426,False,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,hard-rock,1980
